,months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
203,0.0,0,0.2352941176470588,0,1,1,1,1,0.0,1,0.7646766169154228,0.5,1,1,0,0,1,0,0,0,0,0,1
204,0.25,0,0.188235294117647,0,0,0,0,1,0.0,0,0.6293532338308457,0.25,1,0,0,0,1,0,0,0,0,0,0
205,0.0,0,0.2352941176470588,0,0,0,0,1,0.0,1,0.1810945273631841,0.0,1,1,0,1,0,0,0,0,0,0,1
206,0.0,0,0.2470588235294117,0,0,0,0,1,0.0,0,0.0676616915422885,0.0,1,1,0,1,0,0,0,0,0,0,1
207,0.5,0,0.2470588235294117,0,1,1,0,1,0.0,0,0.3711442786069651,0.0,1,1,0,1,0,0,0,1,0,0,0
208,0.0,1,0.0470588235294117,0,0,0,0,1,0.0,1,0.6805970149253732,0.0,1,0,0,0,0,0,0,0,0,0,0
209,0.5,1,0.0235294117647058,1,1,0,0,1,0.0,1,0.8805970149253731,0.0,1,0,0,0,1,0,0,0,1,0,0
210,0.0,1,0.0470588235294117,0,1,0,0,1,0.0,1,0.8268656716417909,0.0,1,0,0,0,1,0,0,0,0,0,0
211,0.5,1,0.3411764705882353,0,0,0,0,0,0.0,1,0.7681592039800995,0.25,1,0,0,0,1,0,0,0,1,0,0
212,0.0,0,0.1176470588235294,0,0,0,0,1,0.0,1,0.5109452736318407,0.25,1,0,0,0,1,0,0,0,0,0,1
213,0.0,0,0.1529411764705882,0,0,0,0,1,0.0,0,0.5990049751243781,0.0,1,0,0,0,1,0,0,0,0,0,1
214,0.0,1,0.2470588235294117,0,0,0,0,1,0.0,1,0.6587064676616915,0.5,1,0,0,0,1,0,0,0,0,0,1
215,0.5,0,0.3529411764705882,0,1,1,1,1,0.5,1,0.5164179104477612,0.5,1,1,0,0,0,0,0,0,1,0,0
216,0.75,1,0.1294117647058823,0,0,1,0,1,0.0,1,0.7915422885572139,0.25,1,0,0,0,1,0,0,1,0,0,0
217,0.0,1,0.2941176470588235,0,0,0,0,1,0.0,1,0.645771144278607,0.5,1,1,0,0,1,0,0,0,0,0,0
218,0.0,1,0.2941176470588235,0,0,0,0,1,0.0,1,0.5691542288557214,0.5,1,1,0,0,1,0,0,0,0,0,0
219,0.0,0,0.0705882352941176,1,1,0,0,1,0.0,0,0.3641791044776119,0.0,1,1,0,1,0,0,0,0,0,0,0
220,0.0,1,0.1294117647058823,0,0,0,0,1,0.0,1,0.7646766169154228,0.0,1,0,0,0,1,0,0,0,0,0,0
221,0.75,1,0.0705882352941176,0,1,0,0,1,0.0,1,0.8323383084577115,0.0,1,0,0,0,1,0,0,1,0,0,0
222,0.75,1,0.3529411764705882,1,0,1,0,1,0.0,1,0.7517412935323382,0.0,1,0,0,0,1,0,0,1,0,0,0
223,1.0,1,0.0235294117647058,0,1,1,0,1,1.0,1,0.854726368159204,0.5,1,0,0,0,1,0,0,0,0,0,0
224,0.0,0,0.1294117647058823,0,0,0,0,1,0.0,1,0.7278606965174129,0.0,1,0,0,0,1,0,0,0,0,0,0
225,0.0,1,0.2117647058823529,0,0,0,0,1,0.0,1,0.5681592039800994,0.5,1,0,0,0,1,0,0,0,0,0,0
226,0.0,1,0.0588235294117647,0,0,0,0,1,0.0,1,0.6621890547263681,0.25,1,1,0,0,1,0,0,0,0,0,0
227,0.75,1,0.0470588235294117,0,1,1,0,0,0.0,1,0.7641791044776118,0.5,1,0,0,0,1,0,0,1,0,0,0
228,0.0,0,0.3294117647058823,0,0,1,0,1,0.0,0,0.3194029850746268,0.0,1,0,0,1,0,0,0,0,0,0,0
229,0.0,1,0.1411764705882353,0,1,0,0,1,0.0,1,0.7119402985074627,0.0,1,0,0,0,1,0,0,0,0,0,0
230,0.0,1,0.1764705882352941,0,1,0,0,1,0.0,1,0.8079601990049752,0.0,1,1,0,0,1,0,0,0,0,0,0
231,0.0,0,0.3294117647058823,0,0,0,0,1,0.0,1,0.5169154228855721,0.0,1,0,0,0,1,0,0,0,0,0,0
232,0.75,1,0.2588235294117647,0,1,1,0,1,0.0,1,0.6562189054726368,0.25,1,0,0,0,0,0,0,1,0,0,0
233,0.25,1,0.2117647058823529,0,1,1,0,0,0.0,0,0.8706467661691543,0.0,1,0,0,0,1,0,0,0,1,0,0
234,0.25,0,0.1411764705882353,0,0,1,0,1,0.0,1,0.299502487562189,0.25,1,0,0,1,0,0,0,0,0,0,0
235,0.0,0,0.1058823529411764,1,0,0,0,1,0.0,1,0.3114427860696517,0.0,1,0,0,0,0,0,0,0,0,0,1
236,0.0,0,0.2352941176470588,0,1,0,0,1,0.0,0,0.317412935323383,0.0,1,1,0,1,0,0,0,0,0,0,1
237,0.25,1,0.2470588235294117,0,1,1,0,0,0.0,1,0.772636815920398,0.5,1,0,0,0,1,0,0,0,1,0,0
238,0.0,0,0.1764705882352941,0,0,0,0,1,0.0,0,0.0696517412935323,0.25,1,0,0,1,0,0,0,0,0,0,1
239,0.75,1,0.2588235294117647,0,0,1,0,1,0.0,1,0.8233830845771145,0.0,1,0,0,0,1,0,0,1,0,0,0
240,0.0,0,0.2588235294117647,0,0,0,0,0,0.0,1,0.5263681592039802,0.5,1,0,0,0,1,0,0,0,0,0,1
241,0.25,1,0.0588235294117647,1,0,0,0,1,0.0,1,0.6059701492537314,0.0,1,0,0,0,1,0,0,0,0,0,0
242,0.75,0,0.0352941176470588,0,0,0,0,0,0.0,1,0.618407960199005,0.5,1,0,0,0,1,0,0,1,0,0,0
243,0.0,1,0.1647058823529411,0,0,0,0,1,0.0,1,0.7522388059701491,0.0,1,0,0,0,1,0,0,0,0,0,0
244,0.0,0,0.2588235294117647,1,0,1,0,1,0.0,1,0.3736318407960198,0.0,1,0,0,0,0,0,0,0,0,0,1
245,0.5,1,0.2470588235294117,0,0,1,0,1,0.0,1,0.7975124378109453,0.0,1,0,0,0,1,0,0,1,0,0,0
246,1.0,1,0.1764705882352941,1,1,1,1,0,1.0,0,0.6084577114427862,0.0,1,1,0,1,0,0,0,0,0,0,0
247,0.5,1,0.2941176470588235,0,0,1,0,1,0.0,1,0.827363184079602,0.5,1,0,0,0,1,0,0,0,1,0,0
248,0.0,1,0.2823529411764706,0,0,1,0,1,0.0,1,0.7119402985074627,0.25,1,0,0,0,1,0,0,0,0,0,0
249,0.25,0,0.3176470588235294,0,0,0,0,1,0.0,1,0.7263681592039801,0.5,1,0,0,0,1,0,0,0,1,0,0
250,0.25,1,0.2470588235294117,0,1,0,1,1,0.0,1,0.6686567164179105,0.0,1,0,0,0,1,0,0,0,0,0,0
251,0.0,0,0.1411764705882353,0,0,0,0,1,0.0,1,0.5313432835820896,0.25,1,0,0,0,1,0,0,0,0,0,1
252,0.0,1,0.2705882352941176,0,0,0,0,1,0.0,1,0.5567164179104478,0.25,1,0,0,0,1,0,0,0,0,0,1
253,0.5,1,0.2352941176470588,0,1,0,0,0,0.0,1,0.8233830845771145,0.0,1,0,0,0,1,0,0,1,0,0,0
254,0.25,1,0.2941176470588235,1,0,0,0,1,0.5,1,0.7044776119402985,0.0,1,0,0,0,1,0,0,0,1,0,0
255,0.5,1,0.0352941176470588,0,1,0,0,1,0.0,1,0.7786069651741293,0.5,1,0,0,0,1,0,0,0,0,0,0
256,0.0,0,0.1529411764705882,0,0,0,0,1,0.0,0,0.5233830845771144,0.25,1,1,0,0,1,0,0,0,0,0,1
257,0.5,1,0.3411764705882353,0,1,1,1,1,0.5,1,0.9323383084577114,0.25,1,0,0,0,0,0,0,1,0,0,0
258,0.0,0,0.1411764705882353,0,0,0,0,1,0.0,0,0.5059701492537313,0.5,1,0,0,0,1,0,0,0,0,0,0
259,0.0,1,0.1647058823529411,0,0,1,0,1,0.0,1,0.6,0.25,1,0,0,0,1,0,0,0,0,0,1
260,0.75,1,0.0235294117647058,0,0,0,0,1,0.0,1,0.7756218905472637,0.25,1,0,0,0,1,0,0,1,0,0,0
261,0.0,0,0.3176470588235294,0,0,1,0,0,0.0,0,0.5587064676616916,0.0,1,0,0,0,1,0,0,0,0,0,1
262,0.0,1,0.1411764705882353,0,0,0,0,1,0.0,1,0.6597014925373134,0.0,1,0,0,0,1,0,0,0,0,0,1
263,0.25,1,0.1764705882352941,0,0,0,0,1,0.0,1,0.672139303482587,0.0,1,1,0,0,1,0,0,0,0,1,0
264,0.75,1,0.0941176470588235,0,1,0,0,1,0.5,1,0.8283582089552238,0.25,1,1,0,0,1,0,0,1,0,0,0
265,0.0,0,0.2470588235294117,0,0,0,0,1,0.0,1,0.5109452736318407,0.5,1,0,0,0,1,0,0,0,0,0,1
266,0.5,0,0.0823529411764705,0,0,1,0,0,0.0,1,0.2194029850746268,0.25,1,0,0,0,0,0,0,0,0,0,0
267,1.0,1,0.0588235294117647,0,0,1,0,1,0.0,1,0.800497512437811,0.0,1,0,0,0,1,0,0,1,0,0,0
268,1.0,1,0.2823529411764706,0,1,0,0,1,0.0,1,0.8154228855721393,0.0,1,0,0,0,0,0,0,0,0,0,0
269,0.25,1,0.1411764705882353,0,0,0,0,1,0.0,1,0.7492537313432835,0.25,1,0,0,0,1,0,0,0,0,0,0
270,0.25,1,0.0823529411764705,0,1,1,0,1,0.0,1,0.7691542288557214,0.0,1,0,0,0,1,0,0,0,0,0,0
271,0.0,0,0.1294117647058823,0,0,0,0,1,0.0,0,0.0606965174129353,0.0,1,0,0,1,0,0,0,0,0,0,0
272,0.25,1,0.188235294117647,0,0,0,1,1,0.0,0,0.8,0.0,1,0,0,0,1,0,0,0,0,0,0
273,0.0,1,0.1647058823529411,0,0,1,0,0,0.0,1,0.6134328358208956,0.25,1,0,0,0,1,0,0,0,0,0,0
274,0.25,1,0.1176470588235294,0,0,1,1,1,0.0,1,0.8462686567164178,0.25,1,0,0,0,1,0,0,0,0,0,0
275,0.25,1,0.3058823529411765,0,1,1,0,1,0.0,1,0.8427860696517412,0.5,1,1,0,0,1,0,0,0,0,0,0
276,0.5,1,0.1529411764705882,1,0,1,1,1,0.5,1,0.908457711442786,0.25,1,1,0,0,1,0,0,1,0,0,0
277,0.0,0,0.2823529411764706,1,0,1,0,1,0.0,0,0.4791044776119403,0.0,1,0,0,0,0,0,0,0,0,0,0
278,1.0,1,0.1647058823529411,0,0,0,1,1,0.0,1,0.8139303482587064,0.25,1,1,0,0,1,0,0,0,0,0,0
279,1.0,1,0.1294117647058823,0,0,1,1,1,0.5,1,0.872636815920398,0.25,1,1,0,0,1,0,0,0,0,0,0
280,0.5,1,0.0235294117647058,0,0,0,0,1,0.0,1,0.5537313432835821,0.0,1,0,0,0,1,0,0,0,0,0,0
281,0.5,1,0.0235294117647058,0,0,0,0,1,0.0,1,0.7791044776119402,0.25,1,0,0,0,1,0,0,0,0,0,0
282,0.25,1,0.3529411764705882,0,1,0,0,1,0.0,1,0.8258706467661691,0.5,1,0,0,0,1,0,0,0,0,0,0
283,0.0,0,0.2941176470588235,0,0,0,0,1,0.0,1,0.2577114427860696,0.25,1,0,0,1,0,0,0,0,0,0,0
284,0.0,1,0.0705882352941176,0,0,0,0,1,0.0,1,0.572139303482587,0.5,1,0,0,0,1,0,0,0,0,0,0
285,0.0,1,0.2470588235294117,1,0,0,0,1,0.0,1,0.617412935323383,0.0,1,0,0,0,1,0,0,0,0,0,0
286,0.0,0,0.0235294117647058,0,0,0,0,1,0.0,1,0.6228855721393034,0.25,1,0,0,0,1,0,0,0,0,0,0
287,0.75,1,0.1764705882352941,0,0,1,0,1,0.0,1,0.7223880597014924,0.25,1,1,0,0,1,0,0,1,0,0,0
288,0.0,0,0.1058823529411764,0,0,0,0,1,0.0,1,0.0681592039800995,0.5,1,0,0,0,0,0,0,0,0,0,0
289,0.25,0,0.3294117647058823,0,1,1,0,1,0.0,1,0.7054726368159204,0.0,1,0,0,0,1,0,0,0,0,1,0
290,0.0,0,0.0352941176470588,0,0,0,0,1,0.0,1,0.6134328358208956,0.25,1,0,0,0,1,0,0,0,0,0,0
291,0.5,1,0.0941176470588235,0,1,0,0,0,0.0,1,0.8104477611940298,0.0,1,0,0,0,1,0,0,0,0,0,0
292,0.5,1,0.2117647058823529,1,0,1,0,1,0.0,1,0.6517412935323383,0.0,1,0,0,0,1,0,0,1,0,0,0
293,0.5,0,0.2470588235294117,1,0,0,0,1,0.0,1,0.5562189054726369,0.0,1,1,0,0,1,0,0,1,0,0,0
294,1.0,1,0.0705882352941176,1,1,1,1,1,1.0,0,0.7383084577114428,0.0,1,1,0,1,0,0,0,0,0,0,0
295,0.0,1,0.1647058823529411,0,0,1,0,1,0.0,1,0.8089552238805969,0.5,1,0,0,0,1,0,0,0,0,1,0
296,0.0,1,0.3058823529411765,0,0,1,0,1,0.0,1,0.6268656716417911,0.0,1,0,0,0,1,0,0,0,0,0,0
297,0.0,1,0.0235294117647058,0,0,0,0,1,0.0,0,0.3213930348258705,0.0,1,1,0,0,0,0,0,0,0,0,0
298,0.25,1,0.2941176470588235,0,0,0,0,1,0.0,1,0.6666666666666666,0.0,1,0,0,0,1,0,0,0,0,0,0
299,0.0,1,0.0823529411764705,0,0,0,0,1,0.0,1,0.6646766169154228,0.0,1,0,0,0,1,0,0,0,0,0,0
300,0.75,1,0.1176470588235294,0,1,0,0,1,0.0,1,0.6094527363184079,0.0,1,0,0,0,1,0,0,0,0,0,0
301,0.0,1,0.3411764705882353,0,0,0,0,1,0.0,1,0.5636815920398011,0.0,1,0,0,0,1,0,0,0,0,0,0
302,0.25,1,0.3529411764705882,1,1,0,0,1,0.0,1,0.8412935323383085,0.0,1,1,0,0,1,0,0,0,0,0,0
303,0.0,1,0.1529411764705882,0,0,0,0,1,0.0,1,0.6527363184079601,0.0,1,0,0,0,1,0,0,0,0,0,0
304,0.25,1,0.1294117647058823,0,0,1,0,1,0.0,0,0.6970149253731343,0.5,1,1,0,0,1,0,0,0,0,0,0
305,0.75,1,0.3411764705882353,0,0,1,0,0,0.0,1,0.8199004975124379,0.0,1,0,0,0,0,0,0,0,0,0,0
306,1.0,1,0.0352941176470588,0,1,1,0,1,1.0,1,0.6199004975124378,0.5,1,0,0,0,0,0,0,0,0,0,0
307,0.25,1,0.2588235294117647,1,0,0,0,1,0.0,1,0.6029850746268656,0.0,1,0,0,0,1,0,0,0,0,0,0
308,0.25,0,0.0588235294117647,1,0,0,0,1,0.0,0,0.2074626865671641,0.0,1,0,0,1,0,0,0,0,0,0,0
309,1.0,1,0.3529411764705882,0,1,1,0,1,0.5,1,0.8756218905472636,0.0,1,0,0,0,1,0,0,0,0,0,0
310,0.0,1,0.3411764705882353,0,0,0,0,1,0.0,1,0.753731343283582,0.0,1,0,0,0,1,0,0,0,0,0,0
311,0.0,1,0.0705882352941176,0,1,0,0,1,0.0,0,0.7124378109452736,0.25,1,0,0,0,1,0,0,0,0,1,0
312,0.0,1,0.1764705882352941,0,1,1,0,1,0.0,1,0.8681592039800995,0.5,1,0,0,0,1,0,0,0,0,0,0
313,0.0,1,0.0823529411764705,0,0,0,0,1,0.0,0,0.5522388059701492,0.25,1,1,0,0,1,0,0,0,0,0,0
314,0.0,1,0.0823529411764705,1,0,0,0,1,0.0,0,0.3611940298507462,0.0,1,0,0,1,0,0,0,0,0,0,1
315,0.5,1,0.2,0,0,0,0,1,0.0,1,0.5771144278606964,0.5,1,0,0,0,1,0,0,0,1,0,0
316,0.0,0,0.0352941176470588,0,0,0,0,1,0.0,1,0.518905472636816,0.5,1,0,0,0,1,0,0,0,0,0,1
317,0.75,1,0.0588235294117647,1,1,1,1,1,0.0,0,0.9870646766169154,0.0,1,0,0,0,1,0,0,0,0,0,0
318,0.0,0,0.0470588235294117,0,0,1,0,1,0.0,1,0.1109452736318407,0.0,1,0,0,1,0,0,0,0,0,0,1
319,0.5,1,0.3058823529411765,0,0,0,0,1,0.0,1,0.6711442786069651,0.25,1,0,0,0,1,0,0,0,1,0,0
320,0.25,1,0.3294117647058823,0,1,1,0,1,0.0,1,0.8746268656716417,0.0,1,0,0,0,1,0,0,0,1,0,0
321,0.5,1,0.2705882352941176,1,0,0,0,1,0.0,1,0.7223880597014924,0.0,1,0,0,0,1,0,0,0,1,0,0
322,0.0,0,0.611764705882353,0,0,0,0,1,0.0,0,0.2761194029850746,0.0,1,0,0,0,0,0,0,0,0,0,1
323,0.0,0,0.0941176470588235,0,0,1,0,1,0.0,1,0.7582089552238807,0.0,1,1,0,0,1,0,0,0,0,0,1
324,0.75,1,0.1294117647058823,0,0,0,0,1,0.0,1,0.7706467661691543,0.5,1,0,0,0,1,0,0,0,0,0,0
325,1.0,1,0.2,0,1,1,0,1,0.5,1,0.8572139303482588,0.0,1,1,0,0,1,0,0,0,0,0,0
326,0.5,0,0.0352941176470588,0,1,0,0,1,0.0,1,0.2094527363184079,0.5,1,0,0,0,0,0,0,0,0,0,0
327,0.0,0,0.2352941176470588,0,0,0,0,1,0.0,1,0.2631840796019901,0.0,1,0,0,0,0,0,0,0,0,0,1
328,0.0,1,0.3176470588235294,0,0,0,0,1,0.0,0,0.6696517412935323,0.0,1,0,0,0,1,0,0,0,0,1,0
329,0.25,1,0.3176470588235294,0,0,0,0,1,0.0,1,0.6676616915422885,0.25,1,1,0,0,1,0,0,0,0,1,0
330,0.0,0,0.3529411764705882,0,0,0,0,1,0.0,1,0.6104477611940298,0.5,1,0,0,0,0,0,0,0,0,0,1
331,0.25,1,0.2941176470588235,1,0,0,0,1,0.0,1,0.7199004975124377,0.0,1,0,0,0,1,0,0,0,0,1,0
332,0.0,1,0.2,1,1,0,0,1,0.0,1,0.7606965174129353,0.0,1,1,0,0,1,0,0,0,0,0,0
333,0.0,1,0.2352941176470588,0,0,0,0,1,0.0,1,0.5845771144278606,0.0,1,0,0,0,1,0,0,0,0,0,0
334,0.5,0,0.2588235294117647,0,1,0,1,1,0.5,1,0.8054726368159204,0.5,1,1,0,0,1,0,0,0,0,0,0
335,0.75,0,0.2352941176470588,1,0,0,0,0,0.0,0,0.6691542288557214,0.5,1,1,0,0,1,0,0,0,0,0,0
336,0.0,0,0.3176470588235294,0,1,0,0,1,0.0,1,0.5676616915422885,0.5,1,1,0,0,1,0,0,0,0,0,0
337,0.25,1,0.1294117647058823,0,1,1,0,1,0.0,1,0.8557213930348259,0.0,1,0,0,0,1,0,0,0,1,0,0
338,0.0,1,0.0588235294117647,0,1,0,0,1,0.0,1,0.6164179104477612,0.0,1,0,0,0,1,0,0,0,0,0,0
339,0.0,0,0.0235294117647058,0,0,0,0,1,0.0,1,0.5114427860696518,0.25,1,0,0,0,1,0,0,0,0,0,0
340,0.5,1,0.1764705882352941,0,0,0,0,1,0.0,1,0.6552238805970149,0.0,1,0,0,0,1,0,0,0,1,0,0
341,0.5,1,0.1764705882352941,0,1,0,0,1,0.0,1,0.6104477611940298,0.0,1,1,0,0,1,0,0,0,1,0,0
342,0.0,0,0.3058823529411765,0,0,0,0,1,0.0,1,0.1810945273631841,0.5,1,0,0,0,0,0,0,0,0,0,0
343,0.75,1,0.0823529411764705,1,0,0,0,0,0.0,0,0.617910447761194,0.0,1,0,0,0,1,0,0,0,0,0,0
344,0.25,0,0.3411764705882353,0,0,1,0,1,0.0,1,0.2228855721393034,0.0,1,1,0,0,0,0,0,0,1,0,0
345,0.5,1,0.2117647058823529,0,0,1,1,0,0.5,1,0.8885572139303483,0.25,1,0,0,0,0,0,0,0,0,0,0
346,0.25,1,0.0823529411764705,0,0,1,0,1,0.0,1,0.8009950248756219,0.25,1,0,0,0,1,0,0,0,0,0,0
347,0.0,0,0.1294117647058823,0,0,0,0,1,0.0,1,0.5054726368159204,0.5,1,1,0,0,1,0,0,0,0,0,0
348,0.5,1,0.2235294117647058,0,0,1,0,1,0.0,1,0.8243781094527362,0.0,1,0,0,0,1,0,0,0,1,0,0
349,0.0,0,0.1764705882352941,0,0,0,0,1,0.0,0,0.2731343283582089,0.5,1,0,0,1,0,0,0,0,0,0,0
350,0.25,1,0.2352941176470588,0,0,0,1,1,0.0,1,0.8263681592039801,0.5,1,1,0,0,1,0,0,0,1,0,0
351,0.0,0,0.3529411764705882,0,1,1,1,0,0.0,1,0.7388059701492538,0.0,1,1,0,0,1,0,0,0,0,0,0
352,0.0,1,0.188235294117647,0,0,0,0,1,0.0,1,0.5592039800995025,0.5,1,1,0,0,1,0,0,0,0,0,0
353,0.0,0,0.2352941176470588,0,0,0,1,0,0.0,1,0.1134328358208954,0.25,1,0,0,0,0,0,0,0,0,0,0
354,0.0,0,0.188235294117647,0,0,0,0,1,0.0,1,0.517910447761194,0.5,1,0,0,0,1,0,0,0,0,0,0
355,0.0,1,0.3058823529411765,0,0,1,0,1,0.0,1,0.8079601990049752,0.5,1,0,0,0,1,0,0,0,0,0,0
356,0.25,1,0.1411764705882353,0,1,0,0,1,0.0,1,0.7054726368159204,0.0,1,0,0,0,1,0,0,0,1,0,0
357,0.0,0,0.2235294117647058,0,0,0,0,1,0.0,1,0.0651741293532338,0.0,1,0,0,1,0,0,0,0,0,0,0
358,0.25,1,0.3176470588235294,0,0,0,0,1,0.0,1,0.4313432835820895,0.0,1,1,0,1,0,0,0,0,0,0,0
359,0.5,1,0.2117647058823529,0,0,0,0,1,0.0,1,0.7751243781094528,0.25,1,1,0,0,1,0,0,0,1,0,0
360,0.0,0,0.2588235294117647,0,0,0,0,1,0.0,1,0.5104477611940298,0.25,1,0,0,0,1,0,0,0,0,0,0
361,0.0,0,0.3176470588235294,0,0,1,0,0,0.0,1,0.6626865671641791,0.0,1,1,0,0,1,0,0,0,0,0,0
362,0.0,1,0.2235294117647058,0,0,0,0,1,0.0,1,0.5512437810945274,0.5,1,0,0,0,1,0,0,0,0,0,0
363,0.0,1,0.2,0,0,0,0,1,0.0,1,0.6577114427860695,0.5,1,0,0,0,1,0,0,0,0,0,0
364,0.0,0,0.2235294117647058,0,0,0,0,1,0.0,0,0.2761194029850746,0.0,1,0,0,1,0,0,0,0,0,0,0
365,0.0,0,0.1411764705882353,0,0,0,0,1,0.0,1,0.6084577114427862,0.0,1,0,0,0,1,0,0,0,0,0,0
366,0.25,0,0.0588235294117647,0,0,0,0,1,0.0,1,0.5328358208955224,0.0,1,0,0,0,1,0,0,0,0,0,0
367,0.75,1,0.1647058823529411,0,1,0,0,1,0.5,0,0.6980099502487562,0.5,1,1,0,0,0,0,0,0,0,0,0
368,0.0,0,0.1294117647058823,0,0,0,1,1,0.0,1,0.6532338308457711,0.0,1,1,0,0,1,0,0,0,0,0,0
369,0.0,0,0.3529411764705882,0,0,0,0,0,0.0,1,0.5134328358208955,0.0,1,0,0,0,1,0,0,0,0,0,0
370,0.25,0,0.0352941176470588,0,1,0,0,1,0.0,0,0.663681592039801,0.5,1,0,0,0,1,0,0,0,1,0,0
371,0.25,1,0.3176470588235294,0,0,0,1,1,0.0,1,0.7189054726368159,0.0,1,0,0,0,1,0,0,0,0,0,0
372,0.5,0,0.0705882352941176,1,1,0,0,0,0.0,1,0.3736318407960198,0.0,1,0,0,0,0,0,0,0,0,0,0
373,0.0,0,0.0,0,0,0,0,0,0.0,0,0.017910447761194,0.0,1,1,0,0,0,1,0,0,0,0,1
374,0.0,0,0.3529411764705882,0,0,1,0,1,0.0,1,0.6601990049751243,0.5,1,1,0,0,1,0,0,0,0,0,0
375,0.0,0,0.0,0,0,0,0,0,0.0,1,0.0258706467661691,0.5,1,1,0,0,0,1,0,0,0,0,1
376,1.0,0,0.2235294117647058,1,1,0,1,1,0.5,1,0.8681592039800995,0.0,1,1,0,0,1,0,0,0,0,0,0
377,0.0,0,0.3529411764705882,1,0,0,0,1,0.0,1,0.6656716417910448,0.25,1,0,0,0,1,0,0,0,0,0,1
378,1.0,1,0.0941176470588235,1,1,0,0,1,0.0,1,0.8641791044776118,0.0,1,1,0,0,1,0,0,0,0,0,0
379,0.25,1,0.2,0,0,1,0,1,0.0,0,0.7218905472636815,0.0,1,0,0,0,1,0,0,0,0,0,0
380,0.25,1,0.3176470588235294,1,0,0,1,1,0.0,1,0.8562189054726367,0.0,1,0,0,0,1,0,0,0,1,0,0
381,0.0,0,0.2235294117647058,0,0,0,0,0,0.0,1,0.5164179104477612,0.25,1,0,0,0,1,0,0,0,0,0,0
382,1.0,1,0.2235294117647058,1,1,0,0,1,0.5,1,0.7791044776119402,0.0,1,1,0,0,1,0,0,0,0,0,0
383,0.0,0,0.0588235294117647,0,0,0,0,1,0.0,1,0.5114427860696518,0.5,1,0,0,0,1,0,0,0,0,0,0
384,0.0,0,0.3529411764705882,0,0,0,0,1,0.0,1,0.7069651741293532,0.0,1,0,0,0,1,0,0,0,0,0,1
385,0.0,0,0.0941176470588235,1,0,1,1,0,0.0,1,0.7766169154228855,0.0,1,1,0,0,1,0,0,0,0,0,0
386,0.0,1,0.0705882352941176,0,0,0,0,0,0.0,1,0.6646766169154228,0.5,1,0,0,0,1,0,0,0,0,0,1
387,0.0,0,0.3176470588235294,0,0,0,0,1,0.0,1,0.517910447761194,0.0,1,0,0,0,1,0,0,0,0,0,1
388,1.0,0,0.2352941176470588,0,0,0,0,1,0.5,1,0.2686567164179104,0.25,1,0,0,1,0,0,0,0,0,0,0
389,0.25,0,0.2588235294117647,0,0,0,0,1,0.0,0,0.5278606965174129,0.25,1,1,0,0,1,0,0,0,0,1,0
390,0.25,0,0.2117647058823529,0,0,0,0,1,0.0,1,0.5059701492537313,0.25,1,0,0,0,1,0,0,0,0,1,0
391,0.0,0,0.2588235294117647,0,1,0,0,1,0.0,1,0.6741293532338308,0.0,1,0,0,0,1,0,0,0,0,0,1
392,0.75,0,0.1764705882352941,0,1,1,1,0,0.5,1,0.4144278606965174,0.5,1,0,0,1,0,0,0,0,0,0,0
393,0.0,1,0.0705882352941176,0,1,0,0,1,0.0,1,0.6039800995024875,0.0,1,0,0,0,1,0,0,0,0,1,0
394,0.75,1,0.1411764705882353,0,1,1,0,1,0.0,1,0.6661691542288557,0.0,1,0,0,0,1,0,0,0,0,0,0
395,0.0,0,0.0470588235294117,0,1,1,0,1,0.0,1,0.7935323383084577,0.0,1,0,0,0,1,0,0,0,0,1,0
396,0.0,1,0.2117647058823529,0,1,1,0,1,0.0,1,0.86318407960199,0.5,1,0,0,0,1,0,0,0,0,0,1
397,0.25,1,0.3058823529411765,0,1,1,0,1,0.0,1,0.7522388059701491,0.25,1,0,0,0,1,0,0,0,1,0,0
398,0.0,1,0.2588235294117647,0,0,0,0,1,0.0,1,0.654228855721393,0.5,1,0,0,0,1,0,0,0,0,0,0
399,0.25,0,0.2117647058823529,0,0,0,0,1,0.0,0,0.6,0.5,1,0,0,0,1,0,0,0,0,1,0
400,0.0,0,0.2235294117647058,0,0,0,0,1,0.0,1,0.0691542288557213,0.5,1,0,0,1,0,0,0,0,0,0,1
401,0.0,1,0.2235294117647058,0,0,0,1,1,0.0,0,0.3656716417910447,0.0,1,1,0,1,0,0,0,0,0,1,0
402,0.0,1,0.3176470588235294,0,0,0,0,1,0.0,1,0.7597014925373133,0.0,1,0,0,0,1,0,0,0,0,0,1
403,0.75,1,0.2705882352941176,0,1,1,0,1,0.0,1,0.8517412935323382,0.0,1,0,0,0,1,0,0,0,0,0,0
404,1.0,1,0.3411764705882353,0,1,1,0,1,0.0,1,0.8661691542288558,0.5,1,0,0,0,1,0,0,0,0,0,0
405,0.25,1,0.2705882352941176,0,1,0,0,1,0.0,1,0.7034825870646766,0.25,1,0,0,0,1,0,0,0,1,0,0
406,1.0,1,0.1529411764705882,0,1,1,1,1,0.5,1,0.9213930348258706,0.0,1,0,0,0,1,0,0,0,0,0,0
407,0.25,0,0.2941176470588235,0,0,0,0,0,0.0,0,0.181592039800995,0.0,1,0,0,1,0,0,0,0,1,0,0
